Team,Player,Goals,URL
KCA University,Graham Ochieng,0,https://www.kenyahockeyunion.org/joomsport_team/kca-university/
Sikh Union Nairobi,MARWAHA DILRAJ SINGH,0,https://www.kenyahockeyunion.org/joomsport_team/sikh-union-nairobi/
Sikh Union Nairobi,Nelson Mwori Shiahale,0,https://www.kenyahockeyunion.org/joomsport_team/sikh-union-nairobi/
Sikh Union Nairobi,NIRMAN SINGH MUDHER,0,https://www.kenyahockeyunion.org/joomsport_team/sikh-union-nairobi/
Sikh Union Nairobi,Paul Omariba,0,https://www.kenyahockeyunion.org/joomsport_team/sikh-union-nairobi/
Sikh Union Nairobi,Peter Njoroge Nyambura,0,https://www.kenyahockeyunion.org/joomsport_team/sikh-union-nairobi/
Sikh Union Nairobi,Rajprit Kalsi,0,https://www.kenyahockeyunion.org/joomsport_team/sikh-union-nairobi/
Sikh Union Nairobi,Shabazali Syed Shah,0,https://www.kenyahockeyunion.org/joomsport_team/sikh-union-nairobi/
Sikh Union Nairobi,simon Odhiambo Owuor,0,https://www.kenyahockeyunion.org/joomsport_team/sikh-union-nairobi/
Sikh Union Nairobi,simon Olugo,0,https://www.kenyahockeyunion.org/joomsport_team/sikh-union-nairobi/
Sikh Union Nairobi,Sukhman Singh Grewal,0,https://www.kenyahockeyunion.org/joomsport_team/sikh-union-nairobi/
Sikh Union Nairobi,Suraj Sahi,0,https://www.kenyahockeyunion.org/joomsport_team/sikh-union-nairobi/
Sikh Union Nairobi,Sutcliffe Usagi,0,https://www.kenyahockeyunion.org/joomsport_team/sikh-union-nairobi/
Sikh Union Nairobi,TaranKabir Singh,0,https://www.kenyahockeyunion.org/joomsport_team/sikh-union-nairobi/
Sikh Union Nairobi,Hardeep Singh Matharu,0,https://www.kenyahockeyunion.org/joomsport_team/sikh-union-nairobi/
KCA University,Norman Omondi,0,https://www.kenyahockeyunion.org/joomsport_team/kca-university/
KCA University,Norman Ouma,0,https://www.kenyahockeyunion.org/joomsport_team/kca-university/
KCA University,Philip Kituyi,0,https://www.kenyahockeyunion.org/joomsport_team/kca-university/
KCA University,Abel Tanui,0,https://www.kenyahockeyunion.org/joomsport_team/kca-university/
KCA University,Allan Aluse,0,https://www.kenyahockeyunion.org/joomsport_team/kca-university/
KCA University,Arnold Marango,0,https://www.kenyahockeyunion.org/joomsport_team/kca-university/
KCA University,Arnold Nyakango,0,https://www.kenyahockeyunion.org/joomsport_team/kca-university/
KCA University,Collins Okoth,0,https://www.kenyahockeyunion.org/joomsport_team/kca-university/
KCA University,Dan Masika,0,https://www.kenyahockeyunion.org/joomsport_team/kca-university/
KCA University,Desmond Junior,0,https://www.kenyahockeyunion.org/joomsport_team/kca-university/
KCA University,Desmond Kiseno,0,https://www.kenyahockeyunion.org/joomsport_team/kca-university/
KCA University,Edwin Agoro,0,https://www.kenyahockeyunion.org/joomsport_team/kca-university/
KCA University,Edwin Agoro,0,https://www.kenyahockeyunion.org/joomsport_team/kca-university/
KCA University,Emmanuel Grant,0,https://www.kenyahockeyunion.org/joomsport_team/kca-university/
KCA University,Felix Mochama,0,https://www.kenyahockeyunion.org/joomsport_team/kca-university/
KCA University,Felix Mumo,0,https://www.kenyahockeyunion.org/joomsport_team/kca-university/
Strathmore University,Brian Gitau Mwangi,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university/
Strathmore University,Brian Ogeche,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university/
Strathmore University,Carson Oluoch,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university/
Strathmore University,Dancan Omondi,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university/
KCA University,Griffin Otiende,0,https://www.kenyahockeyunion.org/joomsport_team/kca-university/
KCA University,Hope Agey,0,https://www.kenyahockeyunion.org/joomsport_team/kca-university/
KCA University,Ian Alusa,0,https://www.kenyahockeyunion.org/joomsport_team/kca-university/
KCA University,Ian Alusa,0,https://www.kenyahockeyunion.org/joomsport_team/kca-university/
KCA University,kca test,0,https://www.kenyahockeyunion.org/joomsport_team/kca-university/
KCA University,Keith Muriithi,0,https://www.kenyahockeyunion.org/joomsport_team/kca-university/
KCA University,Ken Gachara,0,https://www.kenyahockeyunion.org/joomsport_team/kca-university/
KCA University,Kevin Oduor,0,https://www.kenyahockeyunion.org/joomsport_team/kca-university/
KCA University,Kevin Okutoyi,0,https://www.kenyahockeyunion.org/joomsport_team/kca-university/
KCA University,Kevin Okutoyi,0,https://www.kenyahockeyunion.org/joomsport_team/kca-university/
KCA University,Kevin Omulama,0,https://www.kenyahockeyunion.org/joomsport_team/kca-university/
KCA University,Lawrence Okongo,0,https://www.kenyahockeyunion.org/joomsport_team/kca-university/
Strathmore University,Isaac Wanjawa,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university/
Strathmore University,Ishmael Nyamolo,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university/
Strathmore University,JohnMark Odera,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university/
Strathmore University,Juma Awan,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university/
KCA University,Raymond Muyonga,0,https://www.kenyahockeyunion.org/joomsport_team/kca-university/
KCA University,Raymond Shikami,0,https://www.kenyahockeyunion.org/joomsport_team/kca-university/
KCA University,Samuel Lubisia,0,https://www.kenyahockeyunion.org/joomsport_team/kca-university/
KCA University,Timothy Prince,0,https://www.kenyahockeyunion.org/joomsport_team/kca-university/
KCA University,Tony Nyamai,0,https://www.kenyahockeyunion.org/joomsport_team/kca-university/
KCA University,Wambugu Kihoro,0,https://www.kenyahockeyunion.org/joomsport_team/kca-university/
KCA University,Wilson Malaba,0,https://www.kenyahockeyunion.org/joomsport_team/kca-university/
Strathmore University,Adrian Muganda,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university/
Strathmore University,Amos Kahi,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university/
Strathmore University,Basil Wafula,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university/
Strathmore University,Billy Owuor Osano,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university/
Strathmore University,Boniface Muna,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university/
Strathmore University,Newton Kulundu,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university/
Strathmore University,Noah Barasa,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university/
Strathmore University,Orgine Oyigo,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university/
Strathmore University,Origine Oyigo,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university/
Strathmore University,Paul Odero,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university/
Strathmore University,Rawlings Hillary Sikolia,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university/
Strathmore University,Sam Victor,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university/
Strathmore University,Dani Abud,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university/
Strathmore University,Daniel Mwanzia Mulatya,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university/
Strathmore University,Dickens Okumu,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university/
Strathmore University,Elijah Kariuki,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university/
Strathmore University,Franklin Oscar Otieno,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university/
Strathmore University,Gedion Mshindi,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university/
Strathmore University,Glen Wamalwa Lusweti,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university/
Strathmore University,Henrite Wasia,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university/
Strathmore University,Ian Ashitiba Luseno,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university/
Mvita XI,Hillary Omondi,0,https://www.kenyahockeyunion.org/joomsport_team/mvita-xi/
Mvita XI,Ismail Abdullahi,0,https://www.kenyahockeyunion.org/joomsport_team/mvita-xi/
Mvita XI,Ivan Kipchumba,0,https://www.kenyahockeyunion.org/joomsport_team/mvita-xi/
Mvita XI,Jackson Odhiambo,0,https://www.kenyahockeyunion.org/joomsport_team/mvita-xi/
Mvita XI,James Omondi,0,https://www.kenyahockeyunion.org/joomsport_team/mvita-xi/
Mvita XI,James Wekesa,0,https://www.kenyahockeyunion.org/joomsport_team/mvita-xi/
Mvita XI,Joshua Sonje,0,https://www.kenyahockeyunion.org/joomsport_team/mvita-xi/
Mvita XI,Kevin Tunje,0,https://www.kenyahockeyunion.org/joomsport_team/mvita-xi/
Mvita XI,Pius Rotari,0,https://www.kenyahockeyunion.org/joomsport_team/mvita-xi/
Mvita XI,Polycarp Isiaho,0,https://www.kenyahockeyunion.org/joomsport_team/mvita-xi/
Strathmore University,Kim Webi Sitati,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university/
Strathmore University,Leon Njenge,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university/
Strathmore University,Mike Oruta,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university/
Strathmore University,Mixe Oruta,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university/
Strathmore University,Moses Muigai,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university/
Strathmore University,Moses Obushuru,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university/
Sliders Hockey Club,Jane Wanja,0,https://www.kenyahockeyunion.org/joomsport_team/sliders-hockey-club/
Sliders Hockey Club,Josephine Auma,0,https://www.kenyahockeyunion.org/joomsport_team/sliders-hockey-club/
Sliders Hockey Club,Josephine Magonda,0,https://www.kenyahockeyunion.org/joomsport_team/sliders-hockey-club/
Sliders Hockey Club,Lavina Otieno,0,https://www.kenyahockeyunion.org/joomsport_team/sliders-hockey-club/
Sliders Hockey Club,Leah Kawira,0,https://www.kenyahockeyunion.org/joomsport_team/sliders-hockey-club/
Sliders Hockey Club,Monica O. Daisy,0,https://www.kenyahockeyunion.org/joomsport_team/sliders-hockey-club/
Sliders Hockey Club,Mware Leah K.,0,https://www.kenyahockeyunion.org/joomsport_team/sliders-hockey-club/
Sliders Hockey Club,Risper Muema,0,https://www.kenyahockeyunion.org/joomsport_team/sliders-hockey-club/
Sliders Hockey Club,Viona Kathure,0,https://www.kenyahockeyunion.org/joomsport_team/sliders-hockey-club/
Kenyatta University Ladies,Agnes Mmbone,0,https://www.kenyahockeyunion.org/joomsport_team/kenyatta-university-women/
UON Ladies,Sharon Otieno,0,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
Sliders Hockey Club,Agneta Okumu,0,https://www.kenyahockeyunion.org/joomsport_team/sliders-hockey-club/
Mvita XI,Eddy Odhiambo,0,https://www.kenyahockeyunion.org/joomsport_team/mvita-xi/
Mvita XI,Emmanuel Wafula,0,https://www.kenyahockeyunion.org/joomsport_team/mvita-xi/
Mvita XI,Gabriel Egesa,0,https://www.kenyahockeyunion.org/joomsport_team/mvita-xi/
Mvita XI,George Otieno,0,https://www.kenyahockeyunion.org/joomsport_team/mvita-xi/
Sliders Hockey Club,Daisy Akuku,0,https://www.kenyahockeyunion.org/joomsport_team/sliders-hockey-club/
Sliders Hockey Club,Diana Mumbe,0,https://www.kenyahockeyunion.org/joomsport_team/sliders-hockey-club/
Sliders Hockey Club,Doreen Kathare,0,https://www.kenyahockeyunion.org/joomsport_team/sliders-hockey-club/
Sliders Hockey Club,Doreen Otieno,0,https://www.kenyahockeyunion.org/joomsport_team/sliders-hockey-club/
Sliders Hockey Club,Dorris Kirui,0,https://www.kenyahockeyunion.org/joomsport_team/sliders-hockey-club/
Sliders Hockey Club,Esther Chamchui,0,https://www.kenyahockeyunion.org/joomsport_team/sliders-hockey-club/
Sliders Hockey Club,Esther Macinda,0,https://www.kenyahockeyunion.org/joomsport_team/sliders-hockey-club/
Sliders Hockey Club,Esther Washika,0,https://www.kenyahockeyunion.org/joomsport_team/sliders-hockey-club/
UON Ladies,Damaris Kioko,0,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
Mvita XI,Shadrack Akora,0,https://www.kenyahockeyunion.org/joomsport_team/mvita-xi/
Mvita XI,Terdence Webwana,0,https://www.kenyahockeyunion.org/joomsport_team/mvita-xi/
Twinkle Hockey Club,Ascar Young,0,https://www.kenyahockeyunion.org/joomsport_team/twinkle-hockey-club/
Twinkle Hockey Club,Mitchelle Okwana,0,https://www.kenyahockeyunion.org/joomsport_team/twinkle-hockey-club/
Twinkle Hockey Club,Prevon Mukhungu,0,https://www.kenyahockeyunion.org/joomsport_team/twinkle-hockey-club/
Mvita XI,Asaph Emmanuel,0,https://www.kenyahockeyunion.org/joomsport_team/mvita-xi/
Mvita XI,Brian Magombe,0,https://www.kenyahockeyunion.org/joomsport_team/mvita-xi/
UON Ladies,Josephine Muthoni,0,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
UON Ladies,Millicent Atako,0,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
UON Ladies,Nanjala Simiyu,0,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
UON Ladies,Rachael Wangui,0,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
UON Ladies,Sharon Odinga,0,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
UON Ladies,Sharon Oduka,0,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
Kisumu Queens,Grace Wangui,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-queens/
Kisumu Queens,Hilda Jepleting,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-queens/
Wazalendo Pearls,Diana Cherono,0,https://www.kenyahockeyunion.org/joomsport_team/ncba-wazalendo-pearls/
Wazalendo Pearls,Josphine Lando,0,https://www.kenyahockeyunion.org/joomsport_team/ncba-wazalendo-pearls/
Lakers Hockey Club – B,Jane Andala,0,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club-b/
Lakers Hockey Club – B,Sylvia Keroma,0,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club-b/
Lakers Hockey Club – B,Viola Akoth,0,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club-b/
Gorillas,Cyrus Warui,0,https://www.kenyahockeyunion.org/joomsport_team/gorillas/
Mvita XI,Samual Wanyonyi,0,https://www.kenyahockeyunion.org/joomsport_team/mvita-xi/
Sliders Hockey Club,Chamchui Esther,0,https://www.kenyahockeyunion.org/joomsport_team/sliders-hockey-club/
Wazalendo,Dennis Mwanzo,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Elly Mwanzi,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Griffin Bosire,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Gorillas,James Ngatia,0,https://www.kenyahockeyunion.org/joomsport_team/gorillas/
Black Tigers,Bob Odhiambo,0,https://www.kenyahockeyunion.org/joomsport_team/black-tigers/
Black Tigers,Denis Cheboi,0,https://www.kenyahockeyunion.org/joomsport_team/black-tigers/
Black Tigers,Videlis Mogonchi,0,https://www.kenyahockeyunion.org/joomsport_team/black-tigers/
Kitale Hockey Club,Elkana Kagunda,0,https://www.kenyahockeyunion.org/joomsport_team/kitale-hockey-club/
Kitale Hockey Club,Sydney Wangwe,0,https://www.kenyahockeyunion.org/joomsport_team/kitale-hockey-club/
Lakers Hockey Club Men,Brian Munyao,0,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club-men/
Lakers Hockey Club Men,Michael Juma,0,https://www.kenyahockeyunion.org/joomsport_team/lakers-hockey-club-men/
UON Ladies,Delta Abdulaziz,0,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
UON Ladies,Eddah Mbabu,0,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
UON Ladies,Emma Otieno,0,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
UON Ladies,Jane Kiango,0,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
UON Ladies,Jane Mango,0,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
Wazalendo,Kelvin Kinyua,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Moses Munyeti,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Obonyo Dan,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Patrick Sikolia,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Solomon Murila,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Steve Biko,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Steve Liyayi,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Allan Munene,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Allan Muneni,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Basil Ongocho,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Bonny Ndombi,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Brian Ndegwa,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Bright Kazengwa,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Christian Kwama,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Dan Obonyo,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Danstone Barasa,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Kisumu Queens,Jan Jelimo,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-queens/
Kisumu Queens,Ranga Daughty,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-queens/
Kisumu Queens,Sally Nakosi,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-queens/
Kisumu Queens,Sandra Jepkorir,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-queens/
Kisumu Queens,Sharon Simiyu,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-queens/
Kisumu Queens,Sophia Hussein,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-queens/
Kisumu Queens,Tracy Ilusa,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-queens/
UON Ladies,Agunda Catherine,0,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
UON Ladies,Catherine Agunda,0,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
UON Ladies,Clementine Nyongesa,0,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
UON Ladies,Cynthia Ejai,0,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
UON Ladies,Daisy Kerubo,0,https://www.kenyahockeyunion.org/joomsport_team/uon-women/
Amira Sailors Hockey Club,Vivianne Joanne,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Vodoyi Sandra,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Wazalendo,Job Omondi,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Joseph Kasua,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Kisumu Queens,Angella Akelo,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-queens/
Kisumu Queens,Beryl Achieng,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-queens/
Kisumu Queens,Christine Omondi,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-queens/
Kisumu Queens,Elsa Odinga,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-queens/
Kisumu Queens,Esther Juma,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-queens/
Kisumu Queens,Esther Nakami,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-queens/
Amira Sailors Hockey Club,Olimpia Chepchumba,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Prudence Wasilwa,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Wazalendo,Timothy Obonyo,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Vitus Salano,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Wazalendo,Wycliffe Mbeda,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Parklands Sports Club,Aredha Mandela,0,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club/
Parklands Sports Club,Bradley Wawire,0,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club/
Parklands Sports Club,Brian Omondi,0,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club/
Parklands Sports Club,Brian Oyato,0,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club/
Parklands Sports Club,Daniel Matara,0,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club/
Kisumu Youngsters,Bravel Lumiti,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-youngsters/
Kisumu Youngsters,David Omindo,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-youngsters/
Kisumu Youngsters,Duncan Opanda,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-youngsters/
Kisumu Youngsters,Gideon Koskei,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-youngsters/
Kisumu Youngsters,Kevin Shikanga,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-youngsters/
Parklands Sports Club,Martin Omondi,0,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club/
Parklands Sports Club,Nerry Otieno,0,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club/
Parklands Sports Club,Wycliffe Wanyonyi,0,https://www.kenyahockeyunion.org/joomsport_team/parklands-sports-club/
Daikyo Heroes,Austin Otieno,0,https://www.kenyahockeyunion.org/joomsport_team/daikyo-heroes/
Daikyo Heroes,Bonny Ndombi,0,https://www.kenyahockeyunion.org/joomsport_team/daikyo-heroes/
Daikyo Heroes,Conrad Wafula,0,https://www.kenyahockeyunion.org/joomsport_team/daikyo-heroes/
Daikyo Heroes,Dennis Barasa,0,https://www.kenyahockeyunion.org/joomsport_team/daikyo-heroes/
Daikyo Heroes,Esbon Ombui,0,https://www.kenyahockeyunion.org/joomsport_team/daikyo-heroes/
Wazalendo,Sylvester Samo,0,https://www.kenyahockeyunion.org/joomsport_team/wazalendo/
Amira Sailors Hockey Club,Yvonne Madowo,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Kisumu Queens,Abigael Sirengo,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-queens/
Amira Sailors Hockey Club,Sanda Vadati,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Sandra Padera,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Sandra Vodoti,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Sarah Bonareri,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Shalyn Nabifo,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Sheila Chebet,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Shillah Chebet,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,stephany Achieng,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Stephey Achieng,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Valence Akinyi,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Valentine Akinyi,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Felister Njoki,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Daikyo Heroes,Joseph Kasua,0,https://www.kenyahockeyunion.org/joomsport_team/daikyo-heroes/
Daikyo Heroes,Khizar Akhtar,0,https://www.kenyahockeyunion.org/joomsport_team/daikyo-heroes/
Daikyo Heroes,Lawrence Okongo,0,https://www.kenyahockeyunion.org/joomsport_team/daikyo-heroes/
Daikyo Heroes,Peter Apanacho,0,https://www.kenyahockeyunion.org/joomsport_team/daikyo-heroes/
Kenya Police,Samson Kibirir,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Shadrack Shikuku,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kisumu Youngsters,Mathew Onialo,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-youngsters/
Kisumu Youngsters,Willis Wanjala,0,https://www.kenyahockeyunion.org/joomsport_team/kisumu-youngsters/
Kenya Police,Alfa Ochieng,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Brian Kiptoom,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Calvins Oriema,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Edmond Makona,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Fortuna Madaga,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Frankline Benson Wahongo,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,John Kaloti,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Joshua Omondi,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Daikyo Heroes,Farhan Khan,0,https://www.kenyahockeyunion.org/joomsport_team/daikyo-heroes/
Daikyo Heroes,Henry Otuoma,0,https://www.kenyahockeyunion.org/joomsport_team/daikyo-heroes/
Amira Sailors Hockey Club,Queenter Iravoga,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Samantha Awuor,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Lucky Adhiambo,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Lucky Amoth,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Margaret Macharia,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Maroline Wabomba,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Marolyne Waboliba,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Marryanne Wanjiru,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Mary Ajuoga,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Amira Sailors Hockey Club,Monicah Kitui,0,https://www.kenyahockeyunion.org/joomsport_team/amira-sailors-hockey-club/
Strathmore University Ladies,Sharry Dione,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Strathmore University Ladies,Venessa Sudi,0,https://www.kenyahockeyunion.org/joomsport_team/strathmore-university-women/
Kenya Police,Martin Agesa,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Matthew Kipchirchir,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
Kenya Police,Moses Aboka,0,https://www.kenyahockeyunion.org/joomsport_team/kenya-police/
